,Name,Number,Rarity,Details,Quantity,Price,Junk,set
1787,Port Razer (Extended Art),,Mythic,Near Mint Foil English,4,6.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1788,Preordain,,Common,Near Mint Normal English,2,0.15,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1789,Preordain (Extended Art),,Common,Near Mint Normal English,4,0.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1790,Preordain (Extended Art),,Common,Near Mint Foil English,4,4.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1791,Profane Transfusion,,Mythic,Near Mint Foil English,2,0.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1792,"Prossh, Skyraider of Kher (Foil Etched)",,Mythic,Near Mint Normal English,1,1.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1793,"Radiant, Serra Archangel (Foil Etched)",,Uncommon,Near Mint Normal English,12,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1794,"Rakdos, Lord of Riots (Foil Etched)",,Mythic,Near Mint Normal English,12,3.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1795,Rakshasa Debaser (Extended Art),,Rare,Near Mint Normal English,2,0.25,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1796,"Ramos, Dragon Engine (Foil Etched)",,Mythic,Near Mint Normal English,5,12.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1797,"Ravos, Soultender (Foil Etched)",,Mythic,Near Mint Normal English,7,7.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1798,"Rebbec, Architect of Ascension (Foil Etched)",,Uncommon,Near Mint Normal English,4,0.25,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1799,Rejuvenating Springs,,Rare,Near Mint Normal English,52,4.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1800,Rejuvenating Springs (Extended Art),,Rare,Near Mint Normal English,21,7.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1801,Rejuvenating Springs (Extended Art),,Rare,Near Mint Foil English,14,20.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1802,Reliquary Tower (Extended Art),,Uncommon,Near Mint Normal English,20,3.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1803,Reliquary Tower (Extended Art),,Uncommon,Near Mint Foil English,20,3.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1804,Reshape the Earth,,Mythic,Near Mint Normal English,1,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1805,Reshape the Earth,,Mythic,Near Mint Foil English,4,3.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1806,Reshape the Earth (Extended Art),,Mythic,Near Mint Normal English,3,4.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1807,Reshape the Earth (Extended Art),,Mythic,Near Mint Foil English,2,12.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1808,Return to Dust (Extended Art),,Uncommon,Near Mint Foil English,2,0.25,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1809,"Reyhan, Last of the Abzan (Foil Etched)",,Mythic,Near Mint Normal English,8,1.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1810,Rings of Brighthearth,,Rare,Near Mint Normal English,15,2.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1811,Rings of Brighthearth,,Rare,Near Mint Foil English,3,3.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1812,Rings of Brighthearth (Extended Art),,Rare,Near Mint Normal English,1,4.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1813,Sakashima of a Thousand Faces,,Mythic,Near Mint Normal English,21,13.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1814,Sakashima of a Thousand Faces,,Mythic,Near Mint Foil English,2,18.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1815,Sakashima of a Thousand Faces (Foil Etched),,Mythic,Near Mint Normal English,10,25.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1816,Scroll Rack,,Mythic,Near Mint Normal English,4,11.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1817,Scroll Rack,,Mythic,Near Mint Foil English,3,10.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1818,Scroll Rack (Extended Art),,Mythic,Near Mint Normal English,7,14.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1819,Scroll Rack (Extended Art),,Mythic,Near Mint Foil English,4,25.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1820,"Sengir, the Dark Baron (Foil Etched)",,Rare,Near Mint Normal English,5,0.10,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1821,Seraphic Greatsword (Extended Art),,Mythic,Near Mint Normal English,4,0.75,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1822,Seraphic Greatsword (Extended Art),,Mythic,Near Mint Foil English,1,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1823,"Silas Renn, Seeker Adept (Foil Etched)",,Mythic,Near Mint Normal English,4,3.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1824,Sol Ring (Extended Art),,Uncommon,Near Mint Normal English,22,7.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1825,Sol Ring (Extended Art),,Uncommon,Near Mint Foil English,14,24.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1826,Spectator Seating,,Rare,Near Mint Normal English,31,3.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1827,Spectator Seating,,Rare,Near Mint Foil English,5,4.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1828,Spectator Seating (Extended Art),,Rare,Near Mint Normal English,20,6.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1829,Spectator Seating (Extended Art),,Rare,Near Mint Foil English,20,10.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1830,Sphinx of the Second Sun,,Mythic,Near Mint Normal English,12,3.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1831,Sphinx of the Second Sun,,Mythic,Near Mint Foil English,3,4.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1832,Sphinx of the Second Sun (Extended Art),,Mythic,Near Mint Normal English,6,5.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1833,Sphinx of the Second Sun (Extended Art),,Mythic,Near Mint Foil English,6,7.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1834,Staff of Domination,,Rare,Near Mint Normal English,4,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1835,Sweet-Gum Recluse (Extended Art),,Rare,Near Mint Foil English,3,0.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1836,Swiftfoot Boots (Extended Art),,Uncommon,Near Mint Normal English,16,2.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1837,Swiftfoot Boots (Extended Art),,Uncommon,Near Mint Foil English,13,5.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1838,Swords to Plowshares (Extended Art),,Uncommon,Near Mint Normal English,5,1.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1839,Swords to Plowshares (Extended Art),,Uncommon,Near Mint Foil English,1,2.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1840,Szat's Will (Extended Art),,Rare,Near Mint Foil English,2,0.75,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1841,"Tana, the Bloodsower (Foil Etched)",,Mythic,Near Mint Normal English,6,1.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1842,Temur Battle Rage (Extended Art),,Common,Near Mint Foil English,4,0.75,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1843,Terramorphic Expanse (Extended Art),,Common,Near Mint Foil English,4,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1844,"Tevesh Szat, Doom of Fools",,Mythic,Near Mint Foil English,2,7.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1845,"Tevesh Szat, Doom of Fools (Borderless)",,Mythic,Near Mint Normal English,6,7.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1846,"Tevesh Szat, Doom of Fools (Borderless)",,Mythic,Near Mint Foil English,1,8.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1847,"Thalisse, Reverent Medium (Foil Etched)",,Uncommon,Near Mint Normal English,4,0.25,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1848,Thought Vessel,,Uncommon,Near Mint Normal English,4,1.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1849,Thought Vessel,,Uncommon,Near Mint Foil English,4,2.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1850,Thought Vessel (Extended Art),,Uncommon,Near Mint Normal English,11,3.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1851,Thought Vessel (Extended Art),,Uncommon,Near Mint Foil English,4,3.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1852,Three Visits,,Uncommon,Near Mint Normal English,5,2.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1853,Three Visits (Extended Art),,Uncommon,Near Mint Normal English,5,5.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1854,Three Visits (Extended Art),,Uncommon,Near Mint Foil English,4,7.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1855,"Tormod, the Desecrator (Foil Etched)",,Uncommon,Near Mint Normal English,4,2.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1856,Training Center,,Rare,Near Mint Normal English,21,4.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1857,Training Center (Extended Art),,Rare,Near Mint Normal English,24,7.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1858,Training Center (Extended Art),,Rare,Near Mint Foil English,17,18.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1859,Triumphant Reckoning,,Mythic,Near Mint Foil English,2,0.25,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1860,Triumphant Reckoning (Extended Art),,Mythic,Near Mint Normal English,4,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1861,Triumphant Reckoning (Extended Art),,Mythic,Near Mint Foil English,2,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1862,Tymna the Weaver (Foil Etched),,Mythic,Near Mint Normal English,5,10.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1863,Undergrowth Stadium,,Rare,Near Mint Normal English,26,4.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1864,Undergrowth Stadium,,Rare,Near Mint Foil English,6,4.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1865,Undergrowth Stadium (Extended Art),,Rare,Near Mint Normal English,20,8.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1866,Undergrowth Stadium (Extended Art),,Rare,Near Mint Foil English,20,18.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1867,Vampiric Tutor,,Mythic,Near Mint Normal English,4,30.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1868,Vampiric Tutor,,Mythic,Near Mint Foil English,5,35.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1869,Vampiric Tutor (Extended Art),,Mythic,Near Mint Normal English,8,45.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1870,Vampiric Tutor (Extended Art),,Mythic,Near Mint Foil English,2,90.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1871,Vault of Champions,,Rare,Near Mint Normal English,46,4.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1872,Vault of Champions,,Rare,Near Mint Foil English,7,4.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1873,Vault of Champions (Extended Art),,Rare,Near Mint Normal English,31,6.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1874,War Room,,Rare,Near Mint Normal English,7,2.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1875,War Room,,Rare,Near Mint Foil English,4,4.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1876,War Room (Extended Art),,Rare,Near Mint Normal English,20,4.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1877,War Room (Extended Art),,Rare,Near Mint Foil English,11,13.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1878,Wheel of Misfortune,,Rare,Near Mint Normal English,1,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1879,Wheel of Misfortune (Extended Art),,Rare,Near Mint Normal English,1,4.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1880,"Yuriko, the Tiger's Shadow (Foil Etched)",,Mythic,Near Mint Normal English,8,20.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1881,Zur the Enchanter (Foil Etched),,Mythic,Near Mint Normal English,8,4.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_Legends.html
1882,Name,Number,,Details,#,$,,http://shop.strikezoneonline.com/BuyList/Commander_2016.html
1883,"Akiri, Line-Slinger",,,Near Mint Foil English,2,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_2016.html
1884,Arcane Denial,,,Near Mint Normal English,4,0.25,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_2016.html
1885,Arcane Sanctum,,,Near Mint Normal English,4,0.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_2016.html
1886,Armory Automaton,,,Near Mint Normal English,2,2.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_2016.html
1887,Army of the Damned,,,Near Mint Normal English,4,1.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_2016.html
1888,Astral Cornucopia,,,Near Mint Normal English,4,0.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_2016.html
1889,"Atraxa, Praetors' Voice",,,Near Mint Foil English,12,20.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_2016.html
1890,Aura Mutation,,,Near Mint Normal English,5,1.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_2016.html
1891,Beast Within,,,Near Mint Normal English,2,0.25,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_2016.html
1892,Beastmaster Ascension,,,Near Mint Normal English,4,5.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_2016.html
1893,Benefactor's Draught,,,Near Mint Normal English,1,6.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_2016.html
1894,Blasphemous Act,,,Near Mint Normal English,4,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_2016.html
1895,Blazing Archon,,,Near Mint Normal English,4,1.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_2016.html
1896,Blind Obedience,,,Near Mint Normal English,4,3.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_2016.html
1897,Bloodbraid Elf,,,Near Mint Normal English,4,0.25,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_2016.html
1898,Boompile,,,Near Mint Normal English,2,0.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_2016.html
1899,Boros Charm,,,Near Mint Normal English,4,0.75,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_2016.html
1900,Brave the Sands,,,Near Mint Normal English,4,0.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_2016.html
1901,Breath of Fury,,,Near Mint Normal English,4,0.25,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_2016.html
1902,"Breya, Etherium Shaper",,,Near Mint Foil English,4,4.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_2016.html
1903,"Bruse Tarl, Boorish Herder",,,Near Mint Foil English,3,2.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_2016.html
1904,Burgeoning,,,Near Mint Normal English,4,20.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_2016.html
1905,Buried Ruin,,,Near Mint Normal English,4,0.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_2016.html
1906,Cathars' Crusade,,,Near Mint Normal English,4,3.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_2016.html
1907,Cauldron of Souls,,,Near Mint Normal English,4,1.50,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_2016.html
1908,Caves of Koilos,,,Near Mint Normal English,4,0.10,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_2016.html
1909,Chain of Vapor,,,Near Mint Normal English,5,6.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_2016.html
1910,Chaos Warp,,,Near Mint Normal English,4,0.75,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_2016.html
1911,Chasm Skulker,,,Near Mint Normal English,4,1.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_2016.html
1912,Chromatic Lantern,,,Near Mint Normal English,9,6.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_2016.html
1913,Coastal Breach,,,Near Mint Normal English,5,3.00,Sell to Us,http://shop.strikezoneonline.com/BuyList/Commander_2016.html
